 campaign_id,campaign_company,campaign_name,campaign_type,marketing_channel,ad_format,date,impressions,clicks,conversions,  ad_spend  ,device_type,country,audience_segment, cost_per_click , cost_per_mille ,ctr,conversion_rate,cpc_effectiveness_score,roi_score,click_to_conversion_ratio,quality_score,engagement_to_spend_ratio,cost_efficiency_index,week_number,month
5786,eBay,Spring Collection Launch,Remarketing,Google,Story,06-03-2024,8148,8316,746,808.32,Mobile,UK,Returning Users,0.1,99.2,1.020618557,0.08970659,9.328307982,8.970658971,11.13253012,6.29,10.28800475,1.082088353,10,3
5787,AliExpress,Brand Awareness Push,Engagement,Facebook,Carousel,25-11-2024,43860,8524,1296,75.34,Mobile,Australia,Returning Users,0.01,1.72,0.194345645,0.152041295,53.08257566,15.20412952,6.572089437,1.82,113.1404301,0.058087895,48,11
5788,Alibaba,Lead Generation Boost,Remarketing,YouTube,Video,18-05-2024,70314,1529,1552,929.8,Desktop,Germany,Returning Users,0.61,13.22,0.021745314,1.015042511,1.617835338,101.5042511,0.98454604,2.18,1.644439664,0.59871217,20,5
5789,Etsy,Back to School Promo,App Installs,Facebook,Video,16-09-2024,15667,8110,1991,676.44,Tablet,UK,Cold Audience,0.08,43.18,0.517648561,0.245499383,10.70570531,24.54993835,4.071285141,9.37,11.98923777,0.339578313,38,9
5790,Shopee,App Install Drive,Leads,Pinterest,Text,12-05-2024,31837,9095,905,429.89,Mobile,India,High Intent,0.05,13.5,0.285673901,0.099505223,17.46217648,9.950522265,10.03863135,8.93,21.15657494,0.474492274,19,5
5791,Rakuten,Diwali Mega Offers,Brand Building,Pinterest,Text,06-01-2024,40527,8927,781,148.72,Mobile,India,New Users,0.02,3.67,0.220272904,0.087487398,37.50997941,8.748739778,11.41560102,9.81,60.02555137,0.190179028,1,1
5792,Flipkart,App Install Drive,Conversions,Instagram,Image,23-10-2024,82965,6969,796,795.17,Mobile,USA,High Intent,0.11,9.58,0.083999277,0.114220118,8.057951576,11.42201177,8.744040151,7.57,8.764163638,0.99770389,43,10
5793,Myntra,Black Friday Campaign,Sales,LinkedIn,Image,15-02-2024,80727,2467,1369,516.98,Tablet,India,Returning Users,0.21,6.4,0.030559788,0.55492501,4.55460168,55.49250101,1.800729927,5.47,4.771944756,0.377357664,7,2
5794,Ajio,Brand Awareness Push,Leads,Instagram,Carousel,24-09-2024,64740,2794,1575,556.78,Desktop,Canada,Returning Users,0.2,8.6,0.043157244,0.563707946,4.778355452,56.37079456,1.77284264,6.7,5.018140019,0.353286802,39,9
5795,Meesho,App Install Drive,Brand Building,Pinterest,Text,09-06-2024,73982,3623,868,133.25,Desktop,UK,Returning Users,0.04,1.8,0.048971371,0.239580458,21.37715365,23.95804582,4.169159954,9.92,27.18949343,0.153337169,23,6
5796,Nykaa,Spring Collection Launch,Remarketing,Pinterest,Story,17-01-2024,20334,2085,331,710.27,Tablet,India,Cold Audience,0.34,34.93,0.102537622,0.158752998,2.851789036,15.87529976,6.280120482,1.15,2.9355034,2.13936747,3,1
5797,Tata Cliq,Holiday Sale Blast,Sales,Pinterest,Image,14-01-2024,11621,2643,1680,855.79,Tablet,UK,New Users,0.32,73.64,0.227433095,0.635641317,2.995851375,63.56413167,1.572278406,9.81,3.088374484,0.509095776,2,1
5798,H&M,Festival Discount Drive,Brand Building,Pinterest,Story,03-05-2024,20068,4709,286,379.07,Tablet,UK,Lookalike Audience,0.08,18.89,0.234652183,0.060734763,11.04984044,6.073476322,16.40766551,2.01,12.42250772,1.320801394,18,5
5799,Zara,Lead Generation Boost,Remarketing,Google,Text,14-04-2024,26801,8317,364,709.92,Tablet,Canada,Returning Users,0.09,26.49,0.310324242,0.043765781,10.48682999,4.376578093,22.78630137,3.75,11.71540455,1.944986301,15,4
5800,Marks & Spencer,Flash Sale Weekend,Awareness,Instagram,Video,27-08-2024,72882,2935,624,203.66,Tablet,USA,New Users,0.07,2.79,0.040270574,0.212606474,12.59602592,21.26064736,4.696,8.14,14.41127369,0.325856,35,8
5801,Uniqlo,Cyber Monday Deals,Remarketing,Facebook,Carousel,20-03-2024,32418,8817,685,644.32,Mobile,Canada,High Intent,0.07,19.88,0.27197853,0.077690825,12.0370244,7.769082454,12.85276968,4.44,13.68419419,0.939241983,12,3
5802,Gap,Diwali Mega Offers,Traffic,Instagram,Text,08-09-2024,8604,8368,1100,152.36,Mobile,Australia,Returning Users,0.02,17.71,0.972570897,0.131453155,35.45161837,13.14531549,7.600363306,7.2,54.92255185,0.138383288,36,9
5803,Adidas,End of Season Sale,Awareness,Instagram,Image,26-05-2024,24877,686,174,225.63,Mobile,Germany,Lookalike Audience,0.33,9.07,0.027575672,0.253644315,2.950664545,25.36443149,3.92,4.33,3.040375837,1.289314286,21,5
5804,Nike,Lead Generation Boost,App Installs,Facebook,Carousel,11-01-2024,69976,5003,1660,954.31,Mobile,UK,Returning Users,0.19,13.64,0.071495941,0.331800919,4.981380807,33.18009194,3.012040939,6.5,5.242531253,0.574539434,2,1
5805,Puma,Holiday Sale Blast,Brand Building,Pinterest,Image,24-07-2024,2746,8739,2,549,Desktop,UK,High Intent,0.06,199.93,3.182447196,0.000228859,13.73214538,0.022885914,2913,8.63,15.91803279,183,30,7
5806,Levis,Flash Sale Weekend,Engagement,YouTube,Story,17-10-2024,85308,2677,1875,623.06,Tablet,India,Lookalike Audience,0.23,7.3,0.03138041,0.700410908,4.119538956,70.04109077,1.426972281,5.39,4.296536449,0.332121535,42,10
5807,Sephora,Back to School Promo,Remarketing,Pinterest,Video,26-09-2024,4502,7805,1674,723.71,Mobile,UK,High Intent,0.09,160.75,1.733673923,0.214477899,9.734833367,21.44778988,4.659701493,1.6,10.78470658,0.432065672,39,9
5808,Loreal,App Install Drive,Conversions,Facebook,Image,29-08-2024,49618,783,1936,385.43,Desktop,Canada,Returning Users,0.49,7.77,0.015780564,2.472541507,1.991049179,247.2541507,0.404233351,9.2,2.031497289,0.198982963,35,8
5809,Maybelline,Cyber Monday Deals,Remarketing,YouTube,Carousel,29-04-2024,34033,2595,1833,147.79,Desktop,Australia,Returning Users,0.06,4.34,0.076249523,0.706358382,14.93611143,70.63583815,1.414940022,8.01,17.55869815,0.080583424,18,4
5810,MAC Cosmetics,Back to School Promo,App Installs,LinkedIn,Image,03-11-2024,73941,2019,1136,986.59,Mobile,UK,New Users,0.49,13.34,0.027305554,0.56265478,2.005403365,56.26547796,1.775725594,4.3,2.046442798,0.867713281,44,11
5811,The Body Shop,Holiday Sale Blast,App Installs,Facebook,Video,25-06-2024,38079,1844,90,131.18,Tablet,USA,Cold Audience,0.07,3.44,0.048425641,0.048806941,12.32455554,4.880694143,20.26373626,9.36,14.05702089,1.441538462,26,6
5812,Apple,Brand Awareness Push,Sales,LinkedIn,Carousel,08-06-2024,50885,1060,890,998.33,Tablet,USA,Lookalike Audience,0.94,19.62,0.020831286,0.839622642,1.050617981,83.96226415,1.189674523,5.52,1.061773161,1.120460157,23,6
5813,Samsung,Spring Collection Launch,Leads,Google,Image,22-11-2024,86681,5697,1027,88.5,Tablet,Australia,High Intent,0.02,1.02,0.065723746,0.180270318,39.16271396,18.02703177,5.541828794,2.58,64.37288136,0.086089494,47,11
5814,Dell,Cyber Monday Deals,Brand Building,Pinterest,Carousel,15-12-2024,36980,5664,260,924.08,Desktop,Australia,New Users,0.16,24.99,0.153163872,0.045903955,5.775348723,4.59039548,21.70114943,4.66,6.129339451,3.540536398,50,12
5815,HP,Flash Sale Weekend,Awareness,Google,Text,08-09-2024,23085,3325,1113,904.71,Desktop,Germany,Lookalike Audience,0.27,39.19,0.144032922,0.334736842,3.544927289,33.47368421,2.984739677,6.33,3.675210841,0.812127469,36,9
5816,Sony,App Install Drive,Engagement,Facebook,Text,18-02-2024,31975,4412,583,134.94,Mobile,USA,New Users,0.03,4.22,0.137982799,0.132139619,24.63978555,13.21396192,7.554794521,7.72,32.69601304,0.231061644,7,2
5817,Lenovo,Spring Collection Launch,Engagement,Google,Image,22-03-2024,3988,5308,1220,775.55,Desktop,Australia,New Users,0.15,194.47,1.330992979,0.229841748,6.405754076,22.98417483,4.347256347,2.59,6.844175102,0.635176085,12,3
5818,Xiaomi,App Install Drive,Traffic,Google,Carousel,20-07-2024,49719,852,16,382.96,Tablet,India,Cold Audience,0.45,7.7,0.017136306,0.018779343,2.176356391,1.877934272,50.11764706,9.98,2.224775433,22.52705882,29,7
5819,Vivo,Brand Awareness Push,Conversions,LinkedIn,Story,13-06-2024,30472,6715,155,80.56,Desktop,USA,New Users,0.01,2.64,0.220366238,0.023082651,45.46070002,2.308265078,43.04487179,8.05,83.35402185,0.516410256,24,6
5820,OnePlus,Lead Generation Boost,Remarketing,YouTube,Image,23-07-2024,87902,674,122,626.08,Desktop,India,Cold Audience,0.93,7.12,0.00766763,0.181008902,1.065073797,18.10089021,5.479674797,5.75,1.076539739,5.090081301,30,7
5821,Realme,Festival Discount Drive,Awareness,Instagram,Story,26-11-2024,68349,6858,896,897.71,Tablet,Australia,High Intent,0.13,13.13,0.100337971,0.130650335,7.097248238,13.06503354,7.64548495,6.97,7.639438126,1.000791527,48,11
5822,Swiggy,Brand Awareness Push,Leads,LinkedIn,Image,14-02-2024,94114,6995,931,973.13,Desktop,Australia,Lookalike Audience,0.14,10.34,0.074324755,0.133095068,6.706101162,13.30950679,7.505364807,7.46,7.188145469,1.044130901,7,2
5823,Zomato,Diwali Mega Offers,Remarketing,Instagram,Image,18-06-2024,20829,8521,239,495.91,Mobile,Canada,New Users,0.06,23.81,0.409093091,0.028048351,14.66306443,2.804835113,35.50416667,8.02,17.18255329,2.066291667,25,6
5824,Uber,Holiday Sale Blast,Sales,Pinterest,Image,15-08-2024,42576,2569,1575,388.3,Tablet,Germany,High Intent,0.15,9.12,0.060339158,0.613079019,6.2054639,61.30790191,1.630076142,8.73,6.616018542,0.246383249,33,8
5825,Ola,App Install Drive,Awareness,Facebook,Story,01-08-2024,18972,2556,165,949.13,Desktop,Australia,Cold Audience,0.37,50.03,0.134724858,0.064553991,2.622372241,6.455399061,15.39759036,6.34,2.69299253,5.717650602,31,8
5826,Blinkit,Cyber Monday Deals,Sales,Facebook,Image,02-12-2024,85155,9285,59,755.74,Desktop,Canada,Lookalike Audience,0.08,8.87,0.109036463,0.006354335,10.94167973,0.635433495,154.75,8.76,12.28597137,12.59566667,49,12
5827,BigBasket,Cyber Monday Deals,Leads,YouTube,Text,25-06-2024,7766,3555,411,842.29,Desktop,Germany,Lookalike Audience,0.24,108.46,0.457764615,0.115611814,4.049712932,11.56118143,8.628640777,4.38,4.220636598,2.044393204,26,6
5828,Spotify,Black Friday Campaign,App Installs,Facebook,Video,02-02-2024,1101,9640,1838,264.4,Mobile,USA,New Users,0.03,240.15,8.755676658,0.1906639,26.71840355,19.06639004,5.241979337,6.78,36.45990923,0.14377379,5,2
5829,Meesho App,Back to School Promo,Remarketing,Instagram,Text,11-01-2024,5626,2000,3,66.64,Mobile,Germany,New Users,0.03,11.85,0.355492357,0.0015,23.08402585,0.15,500,5.8,30.0120048,16.66,2,1
5830,Paytm,Summer Clearance,App Installs,Instagram,Story,10-11-2024,18986,3535,1650,583.57,Mobile,USA,High Intent,0.17,30.74,0.186189824,0.466760962,5.711562076,46.67609618,2.14112659,8.04,6.057542369,0.353464567,45,11
5831,PhonePe,Cyber Monday Deals,Brand Building,Pinterest,Carousel,20-09-2024,17527,9236,412,20.89,Mobile,Germany,New Users,0,1.19,0.526958407,0.044608055,81.55408389,4.460805544,22.36319613,6,442.1254189,0.050581114,38,9
5832,Amazon,New Product Launch,Sales,YouTube,Story,01-08-2024,93994,4581,549,555.84,Tablet,Germany,Lookalike Audience,0.12,5.91,0.048737153,0.119842829,7.614061331,11.98428291,8.329090909,1.54,8.241580311,1.010618182,31,8
5833,Walmart,Summer Clearance,Remarketing,YouTube,Video,30-07-2024,67299,8251,1190,644.71,Mobile,Canada,Lookalike Audience,0.08,9.58,0.122602119,0.144224942,11.34594758,14.42249424,6.927791772,6.62,12.7980022,0.54131822,31,7
5834,Target,Diwali Mega Offers,Engagement,Facebook,Image,21-04-2024,47945,3200,195,634.3,Tablet,India,High Intent,0.2,13.23,0.066743143,0.0609375,4.802641453,6.09375,16.32653061,1.11,5.04493142,3.23622449,16,4
5835,eBay,Holiday Sale Blast,Engagement,Pinterest,Story,02-05-2024,6147,7793,973,862.97,Desktop,USA,High Intent,0.11,140.39,1.267772897,0.12485564,8.282495483,12.48556397,8.001026694,2.96,9.030441383,0.88600616,18,5
5836,AliExpress,Diwali Mega Offers,Sales,Google,Carousel,17-08-2024,52770,8210,219,246.85,Mobile,Canada,Returning Users,0.03,4.68,0.155580822,0.026674787,24.95820033,2.667478685,37.31818182,7.49,33.25906421,1.122045455,33,8
5837,Alibaba,Cyber Monday Deals,Traffic,Google,Story,04-10-2024,15349,1909,1591,187.57,Tablet,UK,High Intent,0.1,12.22,0.124372923,0.833420639,9.237394755,83.34206391,1.199120603,7.54,10.17753372,0.117820352,40,10
5838,Etsy,Summer Clearance,Brand Building,Instagram,Video,09-07-2024,34169,8151,1368,287.61,Mobile,India,New Users,0.04,8.42,0.238549562,0.167832168,22.08224967,16.78321678,5.953981008,5.23,28.34046104,0.210087655,28,7
5839,Shopee,Winter Deals,Conversions,Pinterest,Image,24-02-2024,79864,8618,943,20.47,Desktop,India,Cold Audience,0,0.26,0.107908444,0.10942214,80.806376,10.94221397,9.129237288,4.92,421.0063508,0.021684322,8,2
5840,Rakuten,Summer Clearance,Awareness,Facebook,Video,19-05-2024,57689,4492,119,441.34,Desktop,USA,Cold Audience,0.1,7.65,0.077865798,0.026491541,9.237856291,2.649154052,37.43333333,2.65,10.17809399,3.677833333,20,5
5841,Flipkart,Black Friday Campaign,App Installs,Instagram,Story,09-11-2024,62505,7634,1484,594.49,Mobile,Canada,New Users,0.08,9.51,0.122134229,0.194393503,11.37993232,19.43935028,5.140740741,2.24,12.84125889,0.400329966,45,11
5842,Myntra,Black Friday Campaign,Sales,Pinterest,Image,08-10-2024,2472,729,399,528.27,Desktop,UK,New Users,0.72,213.7,0.294902913,0.547325103,1.361192023,54.73251029,1.8225,8.65,1.379976149,1.320675,41,10
5843,Ajio,Black Friday Campaign,Engagement,Google,Video,27-06-2024,71927,117,1476,483.33,Tablet,India,Returning Users,4.13,6.72,0.001626649,12.61538462,0.241486068,1261.538462,0.079214624,5.42,0.242070635,0.327237644,26,6
5844,Meesho,Cyber Monday Deals,Sales,Pinterest,Video,25-10-2024,63340,9982,1555,455.4,Tablet,USA,Returning Users,0.05,7.19,0.157593937,0.155780405,17.97845899,15.57804047,6.415167095,6.75,21.91919192,0.292673522,43,10
5845,Nykaa,Spring Collection Launch,Awareness,Facebook,Text,03-01-2024,44373,8958,1129,111.95,Mobile,USA,Lookalike Audience,0.01,2.52,0.201879521,0.126032597,44.44995782,12.60325966,7.927433628,9.18,80.01786512,0.099070796,1,1
5846,Tata Cliq,Lead Generation Boost,Brand Building,Facebook,Text,10-09-2024,63174,6702,1684,502.4,Tablet,Germany,High Intent,0.07,7.95,0.106087948,0.251268278,11.7698711,25.12682781,3.977448071,1.3,13.33996815,0.298160237,37,9
5847,H&M,Flash Sale Weekend,Awareness,Instagram,Carousel,25-02-2024,50926,9960,1203,458.76,Mobile,Germany,Returning Users,0.05,9.01,0.195577897,0.120783133,17.83795401,12.07831325,8.272425249,4.82,21.7106984,0.3810299,8,2
5848,Zara,Spring Collection Launch,Awareness,Instagram,Text,27-09-2024,68446,1496,667,654.77,Desktop,Germany,Returning Users,0.44,9.57,0.021856646,0.445855615,2.233735983,44.5855615,2.239520958,6.27,2.284771752,0.980194611,39,9
5849,Marks & Spencer,New Product Launch,Conversions,LinkedIn,Story,18-09-2024,61442,9798,450,954.03,Desktop,USA,Cold Audience,0.1,15.53,0.159467465,0.04592774,9.313599681,4.592774036,21.72505543,6.68,10.27011729,2.115365854,38,9
5850,Uniqlo,Brand Awareness Push,Remarketing,LinkedIn,Text,11-10-2024,67510,6500,1407,415.69,Desktop,Germany,New Users,0.06,6.16,0.096282032,0.216461538,13.52222846,21.64615385,4.616477273,9.35,15.63665231,0.295234375,41,10
5851,Gap,Summer Clearance,Leads,Pinterest,Story,21-10-2024,70742,549,116,541.2,Desktop,Germany,New Users,0.99,7.65,0.007760595,0.21129326,1.004225429,21.12932605,4.692307692,2.88,1.014412417,4.625641026,43,10
5852,Adidas,Flash Sale Weekend,Awareness,Pinterest,Video,05-03-2024,68561,9353,1845,554.4,Desktop,Canada,Lookalike Audience,0.06,8.09,0.136418664,0.19726291,14.43520133,19.72629103,5.066630553,6.49,16.87049062,0.300325027,10,3
5853,Nike,Summer Clearance,Engagement,Facebook,Story,07-03-2024,74367,1122,963,58.85,Tablet,USA,Cold Audience,0.05,0.79,0.015087337,0.85828877,16.01255887,85.82887701,1.163900415,4.82,19.06542056,0.061047718,10,3
5854,Puma,New Product Launch,Sales,YouTube,Carousel,27-04-2024,91834,4123,249,231.41,Tablet,Germany,Cold Audience,0.06,2.52,0.044896226,0.060392918,15.12250587,6.039291778,16.492,6.15,17.81686185,0.92564,17,4
5855,Levis,Summer Clearance,Sales,Facebook,Video,02-11-2024,57146,1359,626,73.7,Tablet,India,Cold Audience,0.05,1.29,0.023781192,0.460632818,15.56879368,46.06328182,2.167464115,6.12,18.43962008,0.11754386,44,11
5856,Sephora,Diwali Mega Offers,Remarketing,Instagram,Text,20-07-2024,90176,2183,324,50.21,Desktop,Germany,Returning Users,0.02,0.56,0.024208215,0.148419606,30.30260966,14.8419606,6.716923077,7.07,43.47739494,0.154492308,29,7
5857,Loreal,New Product Launch,Sales,Instagram,Text,02-10-2024,62341,1632,1017,357.8,Desktop,USA,Returning Users,0.22,5.74,0.026178598,0.623161765,4.362236715,62.31617647,1.603143418,8.87,4.561207378,0.351473477,40,10
5858,Maybelline,Holiday Sale Blast,Leads,YouTube,Video,20-05-2024,38080,4455,1565,876.71,Mobile,India,High Intent,0.2,23.02,0.116990546,0.351290685,4.835768404,35.12906846,2.844827586,2.01,5.081497873,0.559840358,21,5
5859,MAC Cosmetics,Lead Generation Boost,Awareness,Pinterest,Image,21-09-2024,23331,7752,1455,35.35,Mobile,UK,Cold Audience,0,1.52,0.332261798,0.187693498,68.6807832,18.76934985,5.324175824,6.89,219.2927864,0.024278846,38,9
5860,The Body Shop,App Install Drive,Remarketing,YouTube,Video,08-06-2024,3799,3615,1445,469.79,Mobile,India,Returning Users,0.13,123.66,0.951566202,0.399723375,7.145116022,39.97233748,2.5,5.71,7.694927521,0.32488935,23,6
5861,Apple,Cyber Monday Deals,Sales,LinkedIn,Image,19-03-2024,37620,1820,245,793.07,Desktop,Australia,Lookalike Audience,0.44,21.08,0.048378522,0.134615385,2.243396157,13.46153846,7.398373984,6.1,2.294879393,3.223861789,12,3
5862,Samsung,Flash Sale Weekend,Remarketing,YouTube,Carousel,13-11-2024,70389,4465,1745,502.67,Mobile,India,New Users,0.11,7.14,0.063433207,0.390817469,8.157933202,39.08174692,2.557273769,3.19,8.882567092,0.287898053,46,11
5863,Dell,Flash Sale Weekend,Remarketing,Facebook,Text,29-09-2024,67690,7632,1014,358.8,Desktop,UK,New Users,0.05,5.3,0.112749298,0.132861635,17.53998897,13.28616352,7.519211823,5.51,21.27090301,0.353497537,39,9
5864,HP,Back to School Promo,Leads,LinkedIn,Video,22-10-2024,87888,727,1648,899.43,Mobile,UK,Returning Users,1.24,10.23,0.008271891,2.266850069,0.801808757,226.6850069,0.440873257,8.23,0.808289695,0.54543966,43,10
5865,Sony,Cyber Monday Deals,Leads,YouTube,Image,28-02-2024,12938,2253,56,578.51,Desktop,Canada,High Intent,0.26,44.71,0.174138198,0.024855748,3.748502596,2.485574789,39.52631579,4.05,3.894487563,10.14929825,9,2
5866,Lenovo,Holiday Sale Blast,Sales,Instagram,Story,12-11-2024,82655,6931,919,716.08,Tablet,India,Lookalike Audience,0.1,8.66,0.083854576,0.132592699,8.82491501,13.25926995,7.533695652,9.85,9.679086136,0.778347826,46,11
5867,Xiaomi,App Install Drive,Conversions,LinkedIn,Image,13-12-2024,60811,4746,940,529.08,Tablet,Canada,New Users,0.11,8.7,0.078045091,0.198061525,8.231865959,19.80615255,5.04357067,4.27,8.970288047,0.562252922,50,12
5868,Vivo,Spring Collection Launch,Engagement,YouTube,Text,15-10-2024,16580,7067,366,575.95,Mobile,India,Returning Users,0.08,34.74,0.426236429,0.05179001,10.92913922,5.179000991,19.25613079,6.1,12.27016234,1.569346049,42,10
5869,OnePlus,New Product Launch,Conversions,Instagram,Story,29-04-2024,90413,495,737,253.41,Desktop,UK,Lookalike Audience,0.51,2.8,0.005474876,1.488888889,1.915931259,148.8888889,0.670731707,7.39,1.953356221,0.343373984,18,4
5870,Realme,Brand Awareness Push,Brand Building,LinkedIn,Image,29-12-2024,66560,474,1304,195.38,Mobile,UK,Lookalike Audience,0.41,2.94,0.007121394,2.751054852,2.368578853,275.1054852,0.363218391,2.02,2.42604156,0.149716475,52,12
5871,Swiggy,Black Friday Campaign,Sales,LinkedIn,Story,19-10-2024,66872,4959,318,90.45,Tablet,Australia,Lookalike Audience,0.02,1.35,0.074156598,0.064125832,35.41131105,6.412583182,15.54545455,1.86,54.82587065,0.28354232,42,10
5872,Zomato,Back to School Promo,Engagement,Pinterest,Carousel,20-06-2024,53179,9719,790,677.45,Mobile,India,Lookalike Audience,0.07,12.74,0.182760112,0.081284083,12.5464732,8.128408272,12.28697851,7.7,14.34644623,0.856447535,25,6
5873,Uber,Spring Collection Launch,Remarketing,Instagram,Video,30-11-2024,38023,7185,491,451.2,Desktop,UK,High Intent,0.06,11.87,0.188964574,0.068336813,13.73673645,6.83368128,14.60365854,6.49,15.92420213,0.917073171,48,11
5874,Ola,Cyber Monday Deals,Awareness,YouTube,Carousel,24-02-2024,39038,9490,296,673.82,Mobile,USA,High Intent,0.07,17.26,0.24309647,0.031190727,12.34519721,3.119072708,31.95286195,7.72,14.08387997,2.268754209,8,2
5875,Blinkit,Holiday Sale Blast,Awareness,Facebook,Video,30-06-2024,41185,5256,223,382.74,Tablet,UK,Returning Users,0.07,9.29,0.127619279,0.042427702,12.07443143,4.242770167,23.46428571,4.58,13.73255996,1.708660714,26,6
5876,BigBasket,Festival Discount Drive,App Installs,Google,Text,16-04-2024,13910,1469,1011,617.86,Tablet,India,High Intent,0.42,44.42,0.105607477,0.688223281,2.32234606,68.82232811,1.451581028,6.16,2.37756126,0.610533597,16,4
